Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"Hévilla Souza Oliveira, Jônatas Araújo de Almeida","Modelo de decisão multicritério para seleção de portfólio de projetos com interações",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131521","",213,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131521","2965-1476","",,,,,1,0.25,1,2,4,"","",""
0,"Bárbara Tenório de Holanda Santos, Ana Paula Henriques G. de A. Lima","AVALIAÇÃO DOS MUNICÍPIOS PERNAMBUCANOS COM RELAÇÃO À SEGURANÇA PÚBLICA – UMA ABORDAGEM MULTICRITÉRIO",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131614","",1,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131614","2965-1476","",,,,,0,0.00,0,2,4,"","",""
0,"Pablo Luiz Berriel do Carmo Teófilo, Marcos Santos","Analysis of prospective scenarios: a study on the feasibility of urban mining in Brazil",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131438","",2,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131438","2965-1476","",,,,,0,0.00,0,2,4,"","",""
0,"Gabriel Calvo Martinez, Paula Maçaira, Reinaldo Castro Souza","DESENVOLVIMENTO DE SIMULAÇÕES PARA ENERGIA ELÉTRICA DE BIOMASSA COM GRANULARIDADE INTRA-HORÁRIA",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131452","",3,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131452","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"Guilherme Barbosa de Almeida, Elisangela Martins de Sá, Marcone Jamilson Freitas Souza, Sergio Ricardo de Souza","UM ALGORITMO ILS PARA O PROBLEMA DE LOCALIZAÇÃO DE PONTOS DE CONSOLIDAÇÃO",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131653","",4,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131653","2965-1476","",,,,,0,0.00,0,4,4,"","",""
0,"José Victor Sá Santos, Napoleão Nepomuceno","ESTUDO COMPARATIVO ENTRE O MÉTODO DE GERAÇÃO DE COLUNAS E A METODOLOGIA GERAR E RESOLVER PARA O PROBLEMA DE CORTE DE ESTOQUE UNIDIMENSIONAL",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131462","",5,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131462","2965-1476","",,,,,0,0.00,0,2,4,"","",""
0,"Renata Nunes Velozo, Uéverton Souza, Ruben Interian","Polarização em Grafos: Métricas, Arestas Mediadoras e Grafos Bipolarizados",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131529","",6,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131529","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"João Henrique Furtado, Nelson Hein, Adriana Kroenke, Adhmir Renan Voltolini Gomes","SELEÇÃO E AVALIAÇÃO DE FORNECEDORES DE ESTAMPARIA NO VALE DO ITAJAÍ",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131536","",7,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131536","2965-1476","",,,,,0,0.00,0,4,4,"","",""
0,"Vanessa Regina Vieira Santos, Lucia Reis Roselli, Denise Medeiros","UTILIZAÇÃO DO VFT E DO MÉTODO FITRADEOFF PARA A PRIORIZAÇÃO DE AÇÕES DE PRODUÇÃO MAIS LIMPA EM UMA FÁBRICA DE COSMÉTICOS",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131496","",8,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131496","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"Guilherme Castro, Marianna Cruz Campos Pontarolo, Luciano Azevedo de Souza, Danny Aronson, Níssia Carvalho Rosa Bergiante","ESTRUTURAÇÃO DO PROBLEMA DE RETORNO ÀS AULAS DURANTE A PANDEMIA POR COVID 19: O USO DO VALUE-FOCUSED THINKING EM CAMPUS UNIVERSITÁRIO DE PEQUENO PORTE",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131611","",9,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131611","2965-1476","",,,,,0,0.00,0,5,4,"","",""
0,"Leila Santiago Souza da Silva, Eduardo Infante, Virgílio José Martins Ferreira Filho","LOCALIZAÇÃO DE UNIDADES DE EDUCAÇÃO INFANTIL NA CIDADE DO RIO DE JANEIRO USANDO O MÉTODO FITRADEOFF",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131662","",10,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131662","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"Vinícius Carvalho Soares, Marcos Roboredo, Eduardo Uchoa","UM ALGORITMO DE BRANCH-CUT-AND-PRICE PARA O PROBLEMA DE ROTEAMENTO DE VEÍCULOS ABERTO COM MÚLTIPLOS DEPÓSITOS",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131593","",11,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131593","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"David Pereira Galvão Júnior, Victor José de Sousa Koehler, Thiago Gouveia, Gilberto Farias de Sousa Filho","Algoritmo Genético para o Problema da Árvore de Cobertura com Representação Mínima",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131486","",12,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131486","2965-1476","",,,,,0,0.00,0,4,4,"","",""
0,"CESAR AUGUSTO SOUZA DE OLIVEIRA, Rodney Oliveira Marinho Diana, Sergio Ricardo de Souza","Método de Reparo para o Problema de Sequenciamento de Tarefas em máquinas Paralelas Não Relacionadas Com Recurso Adicional",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131664","",13,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131664","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"Aura Maria Jalal Osorio, Yossiri Adulyasak, Raf Jans, Reinaldo Morabito, Eli Angela Toso","MODELO PARA O PLANEJAMENTO DE ATIVIDADES TERCEIRIZADAS DE ARMAZENAMENTO E TRANSPORTE",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131641","",14,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131641","2965-1476","",,,,,0,0.00,0,5,4,"","",""
0,"Lavínia Beghini de Castro, Átila Arueira Jones","Graph Filter 2.0: nova versão do software para filtragem de grafos",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131606","",15,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131606","2965-1476","",,,,,0,0.00,0,2,4,"","",""
0,"Yure Rocha, Anand Subramanian","Um algoritmo genético com busca local para o problema do caixeiro viajante com veículo elétrico híbrido e janelas de tempo",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131654","",16,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131654","2965-1476","",,,,,0,0.00,0,2,4,"","",""
0,"Luiz Octávio Gavião, Annibal Parracho Sant'Anna, Pauli Adriano de Almada Garcia, Rodrigo Goyannes Gusmão Caiado, Gilson Brito Alves Lima","APOIO À DECISÃO COM INTEGRAIS DE CHOQUET POR MODELO SEMI-SUPERVISIONADO DE SINERGIAS E REDUNDÂNCIAS",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131349","",17,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131349","2965-1476","",,,,,0,0.00,0,5,4,"","",""
0,"Naiara Silva Nascimento, Jordana de Souza Nogueira, Maria Creuza Borges de Araújo","MODELO MULTICRITÉRIO PARA DECISÃO ACERCA DE PARTICIPAÇÃO EM PROCESSO LICITATÓRIO",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131369","",18,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131369","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"Murilo Góes de Almeida, Luan Borges dos Santos, RODRIGO GOMES, Edison Ishikawa","O PROBLEMA DO CARTEIRO CHINÊS APLICADO EM ATIVIDADES DE PATRULHAMENTO POLICIAL E OPERAÇÕES NA REGIÃO DA NOVA LUZ EM SÃO PAULO - SP",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131376","",19,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131376","2965-1476","",,,,,0,0.00,0,4,4,"","",""
0,"Talita Dias Chagas Frazão, Ana Flávia Alves dos Santos, Lucas Araújo dos Santos, Alexandre Guilherme Rodrigues Varella, Ricardo Pires","Modelo de decisão multicritério para a Seleção de vítimas: O caso do Samu/192",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131498","",20,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131498","2965-1476","",,,,,0,0.00,0,5,4,"","",""
0,"Augusto André Santos de Souza, Lucas Araújo dos Santos, Jadson Ferreira Jacob, Ricardo Pires","ABORDAGEM MULTICRITÉRIO PARA AVALIAÇÃO DE PROJETOS DE QUALIDADE DE VIDA NO TRABALHO: UMA PROPOSTA BASEADA NO MÉTODO FITRADEOFF",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131592","",21,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131592","2965-1476","",,,,,0,0.00,0,4,4,"","",""
0,"Samuel Lyncon Leandro de Lima, Adhmir Renan Voltolini Gomes, Adriana Kroenke, Nelson Hein","EFICIÊNCIA DA GESTÃO HOSPITALAR DOS MUNICÍPIOS BRASILEIROS EM TEMPOS DE PANDEMIA",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131528","",22,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131528","2965-1476","",,,,,0,0.00,0,4,4,"","",""
0,"Pablo Luiz Berriel do Carmo Teófilo, Carlos Francisco Simões Gomes, Marcos Santos","Strategic actions to combat the second wave of COVID-19 infections in Nilópolis/RJ through the VFT approach and WINGS method",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131389","",23,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131389","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"Carlos Neves, Anand Subramanian, Pedro Munari","Um Algoritmo Híbrido para o Problema de Roteamento de Veículos com Janelas de Tempo Robusto",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131595","",24,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131595","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"Filipe Miguel Hylário, Ezequiel da Silva Oliveira, Layon Mescolin de Oliveira, Ivo Chaves Silva Junior, André Marcato","DESPACHO TERMOELÉTRICO DE GERAÇÃO COM ZONAS PROIBITIVAS DE OPERAÇÃO ATRAVÉS DA OTIMIZAÇÃO ARITMÉTICA",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131407","",25,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131407","2965-1476","",,,,,0,0.00,0,5,4,"","",""
0,"Caio Sales, Maria Creuza Borges de Araújo","AVALIAÇÃO DE DESEMPENHO DE FORNECEDORES EM UMA INDÚSTRIA DE CONFECÇÕES: UMA ABORDAGEM MULTICRITÉRIO",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131600","",26,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131600","2965-1476","",,,,,0,0.00,0,2,4,"","",""
0,"Marcelo Casagrande, Erick Meira, Nivalde Castro","Competitividade de curto, médio e longo prazo das fontes eólica e solar na matriz energética brasileira",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131492","",27,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131492","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"Fernanda Abizethe de Carvalho Duim, Gilson Brito Alves Lima, Pauli Adriano de Almada Garcia","ANÁLISE DE RISCO EM CONTROLE DE POÇO BASEADO EM MODELAGEM BAYESIANA",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131482","",28,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131482","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"Marcos Trotta Filippini Benetti, Augusto César da Silva, Ariel José Pimentel Kaczmark, Mischel Carmen Neyra Belderrain, Amanda Cecília Simões da Silva","Estruturação do Problema da Identificação de Tráfegos Aéreos Ilícitos na Região de Fronteira Terrestre Brasileira: Uma Aplicação do SSM",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131591","",29,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131591","2965-1476","",,,,,0,0.00,0,5,4,"","",""
0,"Isac Mendes Lacerda, Jayme Luiz Szwarcfiter, Éber Schmitz, Rosiane de Freitas","Avaliação empírica de algoritmos clássicos para escalonamento de projetos com maximização de valor presente líquido",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131544","",30,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131544","2965-1476","",,,,,0,0.00,0,4,4,"","",""
0,"Aurelio Oliveira, Yara Verdum Santiago","Métodos de Pontos Interiores para Problemas com Desigualdades",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131490","",31,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131490","2965-1476","",,,,,0,0.00,0,2,4,"","",""
0,"Thomaz Fraga","Forecasting U.S. recessions with probit models",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131494","",32,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131494","2965-1476","",,,,,0,0.00,0,1,4,"","",""
0,"Paulo Victor Lopes, Douglas Alves, Vinicius Romano, Renato Cesar Sato, Antonio Augusto Chaves","OTIMIZAÇÃO DE PORTFÓLIO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO COM RESTRIÇÃO DECARDINALIDADE",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131481","",33,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131481","2965-1476","",,,,,0,0.00,0,5,4,"","",""
0,"Júlio Cesar Vasconcelos Conserva, Walton Pereira Coutinho","UM MODELO MATEMÁTICO PARA O PROBLEMA DE ORIENTAÇÃO EM CLUSTERS COM REGRA DE PRIORIDADE d-RELAXADA",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131483","",34,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131483","2965-1476","",,,,,0,0.00,0,2,4,"","",""
0,"Duan Vilela Ferreira, Nicolas Bomfim, Thalles Vitelli Garcez, Lucimário Gois de Oliveira Silva, Tarso Ferreira, Marcelo Hazin Alencar, Ana Paula Henriques de Gusmão","AVALIAÇÃO DE LOCALIDADES PARA GERAÇÃO SOLAR FOTOVOLTAICA BASEADA NO MÉTODO FITRADEOFF",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131554","",35,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131554","2965-1476","",,,,,0,0.00,0,7,4,"","",""
0,"Mateus Müller Franco, Ana Paula Araújo, Krisllen Samara Feitosa de Souza, Joyce Nunes Galvão Cavalcante, Jefferson Souza Medeiros","APLICAÇÃO DE UM FRAMEWORK DE VOTAÇÃO PARA UM PROBLEMA DE DECISÃO EM GRUPO ENVOLVENDO A LOCALIZAÇÃO DE INSTALAÇÕES",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131491","",36,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131491","2965-1476","",,,,,0,0.00,0,5,4,"","",""
0,"João Victor Soares do Amaral, José Arnaldo Barra Montevechi, Rafael de Carvalho Miranda","FRAMEWORK PARA OTIMIZAÇÃO VIA SIMULAÇÃO INTEGRANDO METAMODELAGEM, DOE E OTIMIZAÇÃO DE HIPER-PARÂMETROS",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131433","",37,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131433","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"Mateus Martin, Horacio Hideki Yanasse","O problema de minimização de espalhamento de ordens: um estudo de formulações matemáticas",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131423","",38,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131423","2965-1476","",,,,,0,0.00,0,2,4,"","",""
0,"Ramon Swell Gomes Rodrigues Casado, Marcelo Hazin Alencar, Adiel T. de Almeida","GERENCIAMENTO DE RISCOS EM GASODUTOS DE GÁS NATURAL: MODELAGEM MULTIDIMENSIONAL COM ALGORITMO DE ENUMERAÇÃO IMPLÍCITA PARA SELEÇÃO DE PORTFÓLIOS",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131426","",39,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131426","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"Lucas Cavalcante Machado, Arthur Pimentel Gomes de Souza, Caroline Maria de Miranda Mota","ANÁLISE ESPACIAL DE LOCAIS CRÍTICOS PARA SEGURANÇA DE TRÁFEGO",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131597","",40,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131597","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"Airton Camara de Medeiros Junior, Arthur Mozzer de Oliveira, José Pedro Guirao, Amanda Cecília Simões da Silva, Mischel Carmen Neyra Belderrain","O PROBLEMA DA OBSOLESCÊNCIA DO TREINADOR BÁSICO DE PILOTOS DE HELICÓPTERO DA FORÇA AÉREA BRASILEIRA ESTRUTURADO PELA SOFT SYSTEM METHODOLOGY (SSM)",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131569","",41,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131569","2965-1476","",,,,,0,0.00,0,5,4,"","",""
0,"Thiago Siqueira Santos, Luis Felipe Bueno, Francisco Nogueira Calmon Sobral","UMA HEURÍSTICA PARA O PROBLEMA DE ALOCAÇÃO DE ALUNOS EM SALA DE AULA",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131637","",42,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131637","2965-1476","",,,,,0,0.00,0,3,4,"","",""
0,"Felipe Kallás Silva, José Luiz da Silva Neto, Alexandre Donizeti Alves, Edmilson Marmo Moreira","ANÁLISE DA UTILIZAÇÃO DE ÁRVORES DINÂMICAS PARA A OTIMIZAÇÃO DO ALGORITMO DE DINIC EM PROBLEMAS DE FLUXO MÁXIMO EM GRAFOS",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131488","",43,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131488","2965-1476","",,,,,0,0.00,0,4,4,"","",""
0,"Guilherme Caeiro de Mattos, Felipe Maia Galvão França, Luidi Gelabert Simonetti, Priscila Machado Vieira Lima","AIISR - AI INSPIRED STOPPING RULE FOR GRASP METAHEURISTIC",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131575","",44,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131575","2965-1476","",,,,,0,0.00,0,4,4,"","",""
0,"Luiz Alves de Souza Neto, Rodolfo de Carvalho Pacagnella, Cristiano Torezzan","METODOS DE APRENDIZADO DE MÁQUINA APLICADOS PARA A PREDIÇÃO DE USO DE UTI EM PACIENTES COM GESTAÇÃO DE RISCO",2021,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2021-131610","",45,"2025-09-04 18:46:49","proceedings-article","10.59254/sbpo-2021-131610","2965-1476","",,,,,0,0.00,0,3,4,"","",""
